SKU_ID,SKU_Category,Subdivision,Supplier_ID,Date,Lifecycle_Phase,Forecast,Actual_Demand,Demand_Fluctuation,Lead_Time_Days,On_Hand_Inventory,Remaining_Shelf_Life_Months,Total_Shelf_Life_Months,Last_Sales_Date,Forecast_Accuracy,Safety_Stock,Reorder_Point,Excess_Stock,Obsolete_Inventory_Value,Carrying_Cost,Obsolete_Inventory_Writeoff,Defective_Rate,Target_Service_Level,Return_Rate,Unit_Cost,Handling_Cost_Per_Unit,Warehouse_Utilization_Percentage
SKU_0046,Slow-Moving,Petrochemicals,SUP_016,2022-08-31,Decline,355.76,356.78,-10.54,33,417.37,21,24,2022-03-06,1.0,25,53,60.59,43.36,8.35,34.69,0.029,0.97,0.06,90.3,1.49,60.44
SKU_0046,Slow-Moving,Agrochemicals,SUP_002,2022-09-30,Introduction,504.57,506.85,18.57,26,645.35,22,24,2022-09-23,1.0,25,53,138.5,0.0,12.91,0.0,0.029,0.97,0.06,90.3,1.49,60.44
SKU_0046,Slow-Moving,Industrial Gases,SUP_002,2022-10-31,Introduction,485.04,482.39,-4.46,7,652.17,23,24,2022-06-10,0.99,25,53,169.78,0.0,13.04,0.0,0.029,0.97,0.06,90.3,1.49,60.44
SKU_0046,Slow-Moving,Agrochemicals,SUP_004,2022-11-30,Growth,326.37,344.89,-12.03,7,412.04,6,6,2022-09-28,0.94,25,53,67.15,0.0,8.24,0.0,0.029,0.97,0.06,90.3,1.49,60.44
SKU_0046,Slow-Moving,Specialty Chemicals,SUP_007,2022-12-31,Maturity,428.78,412.55,91.08,13,504.35,13,24,2022-07-16,0.96,25,53,91.8,0.0,10.09,0.0,0.029,0.97,0.06,90.3,1.49,60.44
SKU_0046,Slow-Moving,Agrochemicals,SUP_002,2023-01-31,Decline,622.03,628.62,43.63,19,804.29,8,18,2023-01-31,0.99,25,53,175.66,202.18,16.09,161.74,0.029,0.97,0.06,90.3,1.49,60.44
SKU_0046,Slow-Moving,Industrial Gases,SUP_006,2023-02-28,Decline,161.26,171.75,9.46,19,193.44,0,6,2022-11-15,0.93,25,53,21.69,27.2,3.87,21.76,0.029,0.97,0.06,90.3,1.49,60.44
SKU_0046,Slow-Moving,Petrochemicals,SUP_001,2023-03-31,Introduction,661.71,641.78,128.21,23,757.97,4,12,2022-10-18,0.97,25,53,116.18,0.0,15.16,0.0,0.029,0.97,0.06,90.3,1.49,60.44
SKU_0046,Slow-Moving,Pharmaceuticals,SUP_002,2023-04-30,Decline,128.11,140.88,-1.69,36,209.7,17,24,2023-04-19,0.9,25,53,68.82,61.67,4.19,49.34,0.029,0.97,0.06,90.3,1.49,60.44
SKU_0046,Slow-Moving,Agrochemicals,SUP_013,2023-05-31,Decline,125.26,146.63,-3.14,33,167.87,12,18,2023-05-04,0.83,25,53,21.24,19.37,3.36,15.5,0.029,0.97,0.06,90.3,1.49,60.44
SKU_0046,Slow-Moving,Agrochemicals,SUP_013,2023-06-30,Maturity,540.55,552.27,-23.45,7,748.73,7,12,2023-05-07,0.98,25,53,196.47,0.0,14.97,0.0,0.029,0.97,0.06,90.3,1.49,60.44
SKU_0046,Slow-Moving,Agrochemicals,SUP_006,2023-07-31,Decline,389.41,381.59,17.41,39,434.46,14,18,2023-05-26,0.98,25,53,52.87,42.21,8.69,33.77,0.029,0.97,0.06,90.3,1.49,60.44
SKU_0046,Slow-Moving,Petrochemicals,SUP_017,2023-08-31,Introduction,417.85,422.92,-3.45,23,626.25,9,12,2023-08-05,0.99,25,53,203.33,0.0,12.52,0.0,0.029,0.97,0.06,90.3,1.49,60.44
SKU_0046,Slow-Moving,Petrochemicals,SUP_019,2023-09-30,Maturity,146.67,150.06,32.27,6,209.2,16,18,2023-06-11,0.98,25,53,59.14,0.0,4.18,0.0,0.029,0.97,0.06,90.3,1.49,60.44
SKU_0046,Slow-Moving,Pharmaceuticals,SUP_016,2023-10-31,Growth,429.95,399.8,17.45,17,590.45,11,12,2023-08-03,0.93,25,53,190.65,0.0,11.81,0.0,0.029,0.97,0.06,90.3,1.49,60.44
SKU_0046,Slow-Moving,Specialty Chemicals,SUP_015,2023-11-30,Maturity,500.3,549.36,0.9,25,801.92,18,18,2023-07-02,0.9,25,53,252.56,0.0,16.04,0.0,0.029,0.97,0.06,90.3,1.49,60.44
SKU_0046,Slow-Moving,Industrial Gases,SUP_005,2023-12-31,Maturity,670.82,629.47,127.42,27,712.18,0,6,2023-12-23,0.94,25,53,82.7,0.0,14.24,0.0,0.029,0.97,0.06,90.3,1.49,60.44
SKU_0047,High-Value,Pharmaceuticals,SUP_008,2022-01-31,Maturity,408.88,421.52,-21.22,36,513.82,8,18,2021-09-26,0.97,35,200,92.3,0.0,10.28,0.0,0.019,0.98,0.03,74.31,1.99,55.3
SKU_0047,High-Value,Pharmaceuticals,SUP_020,2022-02-28,Introduction,493.01,528.77,-21.79,13,657.67,9,18,2021-12-22,0.93,35,200,128.91,0.0,13.15,0.0,0.019,0.98,0.03,74.31,1.99,55.3
SKU_0047,High-Value,Pharmaceuticals,SUP_009,2022-03-31,Introduction,283.51,268.72,6.31,8,400.11,4,12,2021-10-29,0.95,35,200,131.39,0.0,8.0,0.0,0.019,0.98,0.03,74.31,1.99,55.3
SKU_0047,High-Value,Industrial Gases,SUP_008,2022-04-30,Growth,403.65,467.33,-8.85,7,674.83,11,18,2021-12-18,0.84,35,200,207.5,0.0,13.5,0.0,0.019,0.98,0.03,74.31,1.99,55.3
SKU_0047,High-Value,Specialty Chemicals,SUP_017,2022-05-31,Introduction,187.95,208.33,8.65,6,233.59,12,18,2022-03-11,0.89,35,200,25.27,0.0,4.67,0.0,0.019,0.98,0.03,74.31,1.99,55.3
SKU_0047,High-Value,Agrochemicals,SUP_002,2022-06-30,Maturity,270.48,225.35,30.48,39,299.62,1,6,2022-04-02,0.83,35,200,74.27,0.0,5.99,0.0,0.019,0.98,0.03,74.31,1.99,55.3
SKU_0047,High-Value,Specialty Chemicals,SUP_012,2022-07-31,Decline,525.85,526.37,44.05,31,633.31,20,24,2022-05-14,1.0,35,200,106.94,127.05,12.67,101.64,0.019,0.98,0.03,74.31,1.99,55.3
SKU_0047,High-Value,Pharmaceuticals,SUP_019,2022-08-31,Decline,271.63,244.16,5.43,32,316.84,21,24,2022-03-11,0.9,35,200,72.68,85.59,6.34,68.47,0.019,0.98,0.03,74.31,1.99,55.3
SKU_0047,High-Value,Industrial Gases,SUP_005,2022-09-30,Growth,533.04,544.49,6.14,17,620.53,16,18,2022-06-20,0.98,35,200,76.04,0.0,12.41,0.0,0.019,0.98,0.03,74.31,1.99,55.3
SKU_0047,High-Value,Petrochemicals,SUP_004,2022-10-31,Growth,139.64,156.9,-4.46,27,180.98,17,18,2022-07-01,0.88,35,200,24.08,0.0,3.62,0.0,0.019,0.98,0.03,74.31,1.99,55.3
SKU_0047,High-Value,Petrochemicals,SUP_003,2022-11-30,Maturity,334.33,373.95,-2.27,27,544.25,24,24,2022-10-18,0.88,35,200,170.3,0.0,10.89,0.0,0.019,0.98,0.03,74.31,1.99,55.3
SKU_0047,High-Value,Agrochemicals,SUP_015,2022-12-31,Introduction,369.68,423.45,63.68,26,505.3,1,12,2022-12-03,0.85,35,200,81.85,0.0,10.11,0.0,0.019,0.98,0.03,74.31,1.99,55.3
SKU_0047,High-Value,Petrochemicals,SUP_008,2023-01-31,Growth,466.76,481.74,-17.24,16,601.11,0,6,2022-08-27,0.97,35,200,119.37,0.0,12.02,0.0,0.019,0.98,0.03,74.31,1.99,55.3
SKU_0047,High-Value,Agrochemicals,SUP_007,2023-02-28,Maturity,308.6,278.45,21.8,35,383.62,9,18,2022-11-12,0.9,35,200,105.17,0.0,7.67,0.0,0.019,0.98,0.03,74.31,1.99,55.3
SKU_0047,High-Value,Industrial Gases,SUP_018,2023-03-31,Maturity,154.84,155.97,18.44,7,208.0,4,12,2023-03-16,0.99,35,200,52.03,0.0,4.16,0.0,0.019,0.98,0.03,74.31,1.99,55.3
SKU_0047,High-Value,Pharmaceuticals,SUP_003,2023-04-30,Decline,456.9,411.76,5.9,29,496.32,17,24,2023-01-27,0.9,35,200,84.56,63.72,9.93,50.98,0.019,0.98,0.03,74.31,1.99,55.3
SKU_0047,High-Value,Pharmaceuticals,SUP_003,2023-05-31,Growth,419.41,448.94,30.01,23,547.59,6,12,2023-03-08,0.93,35,200,98.65,0.0,10.95,0.0,0.019,0.98,0.03,74.31,1.99,55.3
SKU_0047,High-Value,Industrial Gases,SUP_008,2023-06-30,Growth,258.33,240.57,37.23,27,307.47,13,18,2023-06-21,0.93,35,200,66.89,0.0,6.15,0.0,0.019,0.98,0.03,74.31,1.99,55.3
SKU_0047,High-Value,Pharmaceuticals,SUP_017,2023-07-31,Growth,174.29,227.88,14.79,14,319.31,2,6,2023-07-30,0.69,35,200,91.43,0.0,6.39,0.0,0.019,0.98,0.03,74.31,1.99,55.3
SKU_0047,High-Value,Specialty Chemicals,SUP_001,2023-08-31,Decline,476.85,413.71,39.05,17,583.54,15,18,2023-07-07,0.87,35,200,169.84,202.78,11.67,162.23,0.019,0.98,0.03,74.31,1.99,55.3
SKU_0047,High-Value,Agrochemicals,SUP_013,2023-09-30,Growth,437.44,450.8,-5.36,16,562.54,16,18,2023-06-18,0.97,35,200,111.74,0.0,11.25,0.0,0.019,0.98,0.03,74.31,1.99,55.3
SKU_0047,High-Value,Agrochemicals,SUP_012,2023-10-31,Decline,357.91,375.74,-15.29,5,508.19,11,12,2023-10-22,0.95,35,200,132.45,121.68,10.16,97.35,0.019,0.98,0.03,74.31,1.99,55.3
SKU_0047,High-Value,Petrochemicals,SUP_011,2023-11-30,Decline,186.06,180.76,0.16,29,224.71,12,12,2023-07-10,0.97,35,200,43.95,52.31,4.49,41.85,0.019,0.98,0.03,74.31,1.99,55.3
SKU_0047,High-Value,Industrial Gases,SUP_006,2023-12-31,Maturity,416.61,478.76,-21.19,27,695.44,1,12,2023-10-03,0.85,35,200,216.68,0.0,13.91,0.0,0.019,0.98,0.03,74.31,1.99,55.3
SKU_0048,Fast-Moving,Pharmaceuticals,SUP_017,2022-01-31,Decline,384.08,418.0,5.68,12,462.37,8,18,2021-08-19,0.91,20,125,44.37,37.26,9.25,29.81,0.044,0.96,0.03,57.92,1.51,86.31
SKU_0048,Fast-Moving,Pharmaceuticals,SUP_004,2022-02-28,Maturity,485.06,490.29,-9.94,5,607.49,3,12,2021-11-21,0.99,20,125,117.21,0.0,12.15,0.0,0.044,0.96,0.03,57.92,1.51,86.31
SKU_0048,Fast-Moving,Petrochemicals,SUP_013,2022-03-31,Maturity,309.12,347.48,63.82,31,483.64,16,24,2021-12-03,0.88,20,125,136.15,0.0,9.67,0.0,0.044,0.96,0.03,57.92,1.51,86.31
SKU_0048,Fast-Moving,Pharmaceuticals,SUP_020,2022-04-30,Decline,345.91,286.27,30.21,10,418.1,5,12,2022-03-19,0.83,20,125,131.84,131.75,8.36,105.4,0.044,0.96,0.03,57.92,1.51,86.31
SKU_0048,Fast-Moving,Specialty Chemicals,SUP_016,2022-05-31,Maturity,348.66,358.42,17.56,11,477.64,12,18,2022-05-19,0.97,20,125,119.22,0.0,9.55,0.0,0.044,0.96,0.03,57.92,1.51,86.31
SKU_0048,Fast-Moving,Petrochemicals,SUP_016,2022-06-30,Decline,421.98,396.88,-13.62,23,517.5,7,12,2022-01-01,0.94,20,125,120.63,132.22,10.35,105.78,0.044,0.96,0.03,57.92,1.51,86.31
SKU_0048,Fast-Moving,Specialty Chemicals,SUP_013,2022-07-31,Growth,155.66,88.94,3.86,17,98.94,2,6,2022-06-18,0.57,20,125,10.0,0.0,1.98,0.0,0.044,0.96,0.03,57.92,1.51,86.31
SKU_0048,Fast-Moving,Agrochemicals,SUP_017,2022-08-31,Decline,404.04,468.53,3.24,24,606.28,15,18,2022-06-12,0.84,20,125,137.75,170.33,12.13,136.26,0.044,0.96,0.03,57.92,1.51,86.31
SKU_0048,Fast-Moving,Agrochemicals,SUP_003,2022-09-30,Growth,242.95,305.51,49.75,26,453.74,16,18,2022-04-15,0.74,20,125,148.23,0.0,9.07,0.0,0.044,0.96,0.03,57.92,1.51,86.31
SKU_0048,Fast-Moving,Industrial Gases,SUP_017,2022-10-31,Introduction,510.78,552.35,-11.72,12,671.47,5,6,2022-10-11,0.92,20,125,119.13,0.0,13.43,0.0,0.044,0.96,0.03,57.92,1.51,86.31
SKU_0048,Fast-Moving,Pharmaceuticals,SUP_015,2022-11-30,Introduction,295.5,269.98,1.8,39,319.18,12,12,2022-06-29,0.91,20,125,49.2,0.0,6.38,0.0,0.044,0.96,0.03,57.92,1.51,86.31
SKU_0048,Fast-Moving,Pharmaceuticals,SUP_019,2022-12-31,Growth,517.55,442.97,40.15,19,506.54,13,24,2022-11-29,0.86,20,125,63.57,0.0,10.13,0.0,0.044,0.96,0.03,57.92,1.51,86.31
SKU_0048,Fast-Moving,Industrial Gases,SUP_016,2023-01-31,Introduction,124.33,133.28,0.03,15,160.64,2,12,2022-10-26,0.93,20,125,27.35,0.0,3.21,0.0,0.044,0.96,0.03,57.92,1.51,86.31
SKU_0048,Fast-Moving,Pharmaceuticals,SUP_002,2023-02-28,Decline,509.27,518.53,-16.53,33,767.32,3,12,2022-11-29,0.98,20,125,248.79,281.59,15.35,225.27,0.044,0.96,0.03,57.92,1.51,86.31
SKU_0048,Fast-Moving,Pharmaceuticals,SUP_009,2023-03-31,Introduction,529.17,547.6,79.27,6,667.36,16,24,2022-11-02,0.97,20,125,119.76,0.0,13.35,0.0,0.044,0.96,0.03,57.92,1.51,86.31
SKU_0048,Fast-Moving,Pharmaceuticals,SUP_008,2023-04-30,Decline,217.73,208.82,8.73,32,267.4,5,12,2023-04-16,0.96,20,125,58.58,41.41,5.35,33.13,0.044,0.96,0.03,57.92,1.51,86.31
SKU_0048,Fast-Moving,Pharmaceuticals,SUP_005,2023-05-31,Maturity,544.04,459.84,1.74,7,623.34,6,12,2023-05-07,0.85,20,125,163.49,0.0,12.47,0.0,0.044,0.96,0.03,57.92,1.51,86.31
SKU_0048,Fast-Moving,Petrochemicals,SUP_006,2023-06-30,Decline,435.58,427.35,-15.42,17,540.56,7,12,2023-01-30,0.98,20,125,113.21,116.73,10.81,93.39,0.044,0.96,0.03,57.92,1.51,86.31
SKU_0048,Fast-Moving,Petrochemicals,SUP_018,2023-07-31,Decline,479.94,498.81,33.34,24,653.67,20,24,2023-05-17,0.96,20,125,154.86,196.8,13.07,157.44,0.044,0.96,0.03,57.92,1.51,86.31
SKU_0048,Fast-Moving,Pharmaceuticals,SUP_007,2023-08-31,Maturity,488.8,502.79,31.2,26,674.22,3,6,2023-04-13,0.97,20,125,171.43,0.0,13.48,0.0,0.044,0.96,0.03,57.92,1.51,86.31
SKU_0048,Fast-Moving,Industrial Gases,SUP_008,2023-09-30,Growth,324.55,340.42,19.85,34,384.95,16,18,2023-08-08,0.95,20,125,44.53,0.0,7.7,0.0,0.044,0.96,0.03,57.92,1.51,86.31
SKU_0048,Fast-Moving,Petrochemicals,SUP_017,2023-10-31,Maturity,149.12,140.06,12.72,7,158.88,23,24,2023-09-29,0.94,20,125,18.81,0.0,3.18,0.0,0.044,0.96,0.03,57.92,1.51,86.31
SKU_0048,Fast-Moving,Specialty Chemicals,SUP_016,2023-11-30,Decline,298.02,310.35,19.72,17,455.56,24,24,2023-09-10,0.96,20,125,145.21,132.52,9.11,106.01,0.044,0.96,0.03,57.92,1.51,86.31
SKU_0048,Fast-Moving,Industrial Gases,SUP_011,2023-12-31,Introduction,190.58,209.72,-0.82,21,282.53,13,24,2023-07-16,0.9,20,125,72.81,0.0,5.65,0.0,0.044,0.96,0.03,57.92,1.51,86.31
SKU_0049,Fast-Moving,Petrochemicals,SUP_012,2022-01-31,Growth,305.02,336.68,26.72,13,380.02,0,6,2021-09-03,0.9,37,87,43.34,0.0,7.6,0.0,0.04,0.9,0.03,57.92,1.32,66.54
SKU_0049,Fast-Moving,Agrochemicals,SUP_003,2022-02-28,Decline,165.72,149.19,-1.08,20,164.65,3,12,2021-10-04,0.9,37,87,15.46,11.71,3.29,9.36,0.04,0.9,0.03,57.92,1.32,66.54
SKU_0049,Fast-Moving,Specialty Chemicals,SUP_010,2022-03-31,Decline,232.09,252.78,51.69,14,285.3,10,18,2021-12-01,0.91,37,87,32.52,29.7,5.71,23.76,0.04,0.9,0.03,57.92,1.32,66.54
SKU_0049,Fast-Moving,Specialty Chemicals,SUP_016,2022-04-30,Maturity,361.76,397.56,3.16,10,447.61,11,18,2022-04-23,0.9,37,87,50.05,0.0,8.95,0.0,0.04,0.9,0.03,57.92,1.32,66.54
SKU_0049,Fast-Moving,Specialty Chemicals,SUP_019,2022-05-31,Introduction,152.27,129.63,-5.03,7,149.16,12,18,2021-12-22,0.85,37,87,19.53,0.0,2.98,0.0,0.04,0.9,0.03,57.92,1.32,66.54
SKU_0049,Fast-Moving,Agrochemicals,SUP_019,2022-06-30,Decline,619.88,626.76,125.48,33,804.46,19,24,2022-01-29,0.99,37,87,177.7,148.14,16.09,118.51,0.04,0.9,0.03,57.92,1.32,66.54
SKU_0049,Fast-Moving,Agrochemicals,SUP_012,2022-07-31,Growth,338.97,302.87,-7.83,14,377.75,2,6,2022-07-14,0.89,37,87,74.88,0.0,7.55,0.0,0.04,0.9,0.03,57.92,1.32,66.54
SKU_0049,Fast-Moving,Pharmaceuticals,SUP_006,2022-08-31,Decline,523.71,570.66,26.51,31,659.79,21,24,2022-06-11,0.91,37,87,89.14,102.22,13.2,81.78,0.04,0.9,0.03,57.92,1.32,66.54
SKU_0049,Fast-Moving,Specialty Chemicals,SUP_015,2022-09-30,Growth,166.7,100.92,0.6,12,113.72,10,12,2022-04-19,0.61,37,87,12.8,0.0,2.27,0.0,0.04,0.9,0.03,57.92,1.32,66.54
SKU_0049,Fast-Moving,Specialty Chemicals,SUP_007,2022-10-31,Growth,523.54,513.88,-25.36,39,748.83,11,12,2022-10-16,0.98,37,87,234.95,0.0,14.98,0.0,0.04,0.9,0.03,57.92,1.32,66.54
SKU_0049,Fast-Moving,Industrial Gases,SUP_020,2022-11-30,Introduction,500.2,477.26,-5.8,16,584.26,6,6,2022-06-28,0.95,37,87,106.99,0.0,11.69,0.0,0.04,0.9,0.03,57.92,1.32,66.54
SKU_0049,Fast-Moving,Agrochemicals,SUP_009,2022-12-31,Growth,515.61,500.93,-45.99,11,665.43,13,24,2022-11-30,0.97,37,87,164.5,0.0,13.31,0.0,0.04,0.9,0.03,57.92,1.32,66.54
SKU_0049,Fast-Moving,Industrial Gases,SUP_011,2023-01-31,Maturity,482.86,488.34,26.36,30,544.37,0,6,2022-12-03,0.99,37,87,56.03,0.0,10.89,0.0,0.04,0.9,0.03,57.92,1.32,66.54
SKU_0049,Fast-Moving,Industrial Gases,SUP_012,2023-02-28,Growth,148.05,141.49,0.65,18,200.51,15,24,2022-09-09,0.96,37,87,59.02,0.0,4.01,0.0,0.04,0.9,0.03,57.92,1.32,66.54
SKU_0049,Fast-Moving,Pharmaceuticals,SUP_011,2023-03-31,Growth,346.52,358.43,-27.48,19,531.34,10,18,2022-10-23,0.97,37,87,172.91,0.0,10.63,0.0,0.04,0.9,0.03,57.92,1.32,66.54
SKU_0049,Fast-Moving,Petrochemicals,SUP_007,2023-04-30,Decline,592.33,603.67,50.03,11,775.92,0,6,2023-04-20,0.98,37,87,172.25,185.54,15.52,148.43,0.04,0.9,0.03,57.92,1.32,66.54
SKU_0049,Fast-Moving,Pharmaceuticals,SUP_013,2023-05-31,Maturity,234.07,255.46,14.07,25,329.79,12,18,2022-12-14,0.91,37,87,74.33,0.0,6.6,0.0,0.04,0.9,0.03,57.92,1.32,66.54
SKU_0049,Fast-Moving,Industrial Gases,SUP_012,2023-06-30,Decline,430.37,437.51,-30.53,7,493.46,13,18,2023-05-04,0.98,37,87,55.95,72.6,9.87,58.08,0.04,0.9,0.03,57.92,1.32,66.54
SKU_0049,Fast-Moving,Agrochemicals,SUP_007,2023-07-31,Growth,454.99,465.34,-23.81,8,530.06,14,18,2023-03-10,0.98,37,87,64.71,0.0,10.6,0.0,0.04,0.9,0.03,57.92,1.32,66.54
SKU_0049,Fast-Moving,Pharmaceuticals,SUP_006,2023-08-31,Growth,264.25,296.29,21.15,30,412.08,3,6,2023-08-16,0.88,37,87,115.79,0.0,8.24,0.0,0.04,0.9,0.03,57.92,1.32,66.54
SKU_0049,Fast-Moving,Petrochemicals,SUP_003,2023-09-30,Decline,625.04,589.55,142.14,35,743.66,16,18,2023-08-14,0.94,37,87,154.1,142.54,14.87,114.03,0.04,0.9,0.03,57.92,1.32,66.54
SKU_0049,Fast-Moving,Specialty Chemicals,SUP_014,2023-10-31,Growth,225.06,269.24,14.96,40,317.85,5,6,2023-06-05,0.8,37,87,48.61,0.0,6.36,0.0,0.04,0.9,0.03,57.92,1.32,66.54
SKU_0049,Fast-Moving,Specialty Chemicals,SUP_018,2023-11-30,Introduction,474.38,470.36,26.68,34,637.98,6,6,2023-07-17,0.99,37,87,167.63,0.0,12.76,0.0,0.04,0.9,0.03,57.92,1.32,66.54
SKU_0049,Fast-Moving,Petrochemicals,SUP_014,2023-12-31,Introduction,473.32,518.52,65.22,32,752.66,1,12,2023-12-12,0.9,37,87,234.14,0.0,15.05,0.0,0.04,0.9,0.03,57.92,1.32,66.54
SKU_0050,Fast-Moving,Specialty Chemicals,SUP_020,2022-01-31,Decline,439.83,482.0,22.93,28,624.63,0,6,2021-12-26,0.9,35,50,142.63,138.35,12.49,110.68,0.026,0.91,0.08,45.14,0.88,75.01
SKU_0050,Fast-Moving,Specialty Chemicals,SUP_005,2022-02-28,Growth,546.3,557.95,44.7,12,828.08,3,12,2022-01-30,0.98,35,50,270.13,0.0,16.56,0.0,0.026,0.91,0.08,45.14,0.88,75.01
SKU_0050,Fast-Moving,Industrial Gases,SUP_006,2022-03-31,Growth,511.59,483.86,92.49,31,562.29,10,18,2022-01-31,0.95,35,50,78.43,0.0,11.25,0.0,0.026,0.91,0.08,45.14,0.88,75.01
SKU_0050,Fast-Moving,Agrochemicals,SUP_008,2022-04-30,Introduction,529.24,532.6,48.04,22,681.8,17,24,2021-11-28,0.99,35,50,149.2,0.0,13.64,0.0,0.026,0.91,0.08,45.14,0.88,75.01
SKU_0050,Fast-Moving,Agrochemicals,SUP_020,2022-05-31,Maturity,563.51,557.13,-0.49,22,720.39,12,18,2022-02-10,0.99,35,50,163.26,0.0,14.41,0.0,0.026,0.91,0.08,45.14,0.88,75.01
SKU_0050,Fast-Moving,Pharmaceuticals,SUP_014,2022-06-30,Growth,268.9,276.93,10.4,9,329.11,7,12,2022-05-22,0.97,35,50,52.18,0.0,6.58,0.0,0.026,0.91,0.08,45.14,0.88,75.01
SKU_0050,Fast-Moving,Industrial Gases,SUP_008,2022-07-31,Introduction,489.53,457.17,-21.97,22,579.5,2,6,2022-05-28,0.93,35,50,122.33,0.0,11.59,0.0,0.026,0.91,0.08,45.14,0.88,75.01
SKU_0050,Fast-Moving,Industrial Gases,SUP_012,2022-08-31,Introduction,190.97,204.31,16.07,25,252.24,15,18,2022-07-23,0.93,35,50,47.92,0.0,5.04,0.0,0.026,0.91,0.08,45.14,0.88,75.01
SKU_0050,Fast-Moving,Specialty Chemicals,SUP_011,2022-09-30,Maturity,265.73,255.68,18.23,33,339.38,10,12,2022-07-01,0.96,35,50,83.7,0.0,6.79,0.0,0.026,0.91,0.08,45.14,0.88,75.01
SKU_0050,Fast-Moving,Petrochemicals,SUP_002,2022-10-31,Growth,207.01,234.83,0.21,11,274.99,11,12,2022-10-29,0.87,35,50,40.16,0.0,5.5,0.0,0.026,0.91,0.08,45.14,0.88,75.01
SKU_0050,Fast-Moving,Pharmaceuticals,SUP_005,2022-11-30,Maturity,296.1,301.64,-3.1,19,438.91,18,18,2022-09-03,0.98,35,50,137.26,0.0,8.78,0.0,0.026,0.91,0.08,45.14,0.88,75.01
SKU_0050,Fast-Moving,Petrochemicals,SUP_011,2022-12-31,Growth,139.74,104.31,3.34,20,115.35,0,6,2022-12-22,0.75,35,50,11.04,0.0,2.31,0.0,0.026,0.91,0.08,45.14,0.88,75.01
SKU_0050,Fast-Moving,Specialty Chemicals,SUP_006,2023-01-31,Introduction,433.89,418.62,36.79,7,470.06,0,6,2023-01-29,0.96,35,50,51.44,0.0,9.4,0.0,0.026,0.91,0.08,45.14,0.88,75.01
SKU_0050,Fast-Moving,Industrial Gases,SUP_008,2023-02-28,Decline,462.55,468.36,35.75,9,575.79,3,12,2022-12-03,0.99,35,50,107.43,94.21,11.52,75.37,0.026,0.91,0.08,45.14,0.88,75.01
SKU_0050,Fast-Moving,Petrochemicals,SUP_008,2023-03-31,Growth,478.1,503.81,34.8,10,709.49,0,6,2022-10-17,0.95,35,50,205.68,0.0,14.19,0.0,0.026,0.91,0.08,45.14,0.88,75.01
SKU_0050,Fast-Moving,Petrochemicals,SUP_003,2023-04-30,Growth,539.48,521.22,2.68,7,618.78,5,12,2023-01-29,0.97,35,50,97.56,0.0,12.38,0.0,0.026,0.91,0.08,45.14,0.88,75.01
SKU_0050,Fast-Moving,Agrochemicals,SUP_020,2023-05-31,Introduction,466.46,465.35,-8.74,16,668.6,18,24,2023-05-06,1.0,35,50,203.25,0.0,13.37,0.0,0.026,0.91,0.08,45.14,0.88,75.01
SKU_0050,Fast-Moving,Specialty Chemicals,SUP_004,2023-06-30,Decline,537.66,575.12,18.46,19,660.49,19,24,2023-05-23,0.93,35,50,85.37,62.48,13.21,49.98,0.026,0.91,0.08,45.14,0.88,75.01
SKU_0050,Fast-Moving,Specialty Chemicals,SUP_010,2023-07-31,Introduction,456.62,418.93,1.22,32,538.13,8,12,2023-04-29,0.92,35,50,119.2,0.0,10.76,0.0,0.026,0.91,0.08,45.14,0.88,75.01
SKU_0050,Fast-Moving,Industrial Gases,SUP_006,2023-08-31,Maturity,372.43,364.24,23.73,20,423.71,21,24,2023-07-04,0.98,35,50,59.48,0.0,8.47,0.0,0.026,0.91,0.08,45.14,0.88,75.01
SKU_0050,Fast-Moving,Industrial Gases,SUP_018,2023-09-30,Decline,141.9,179.47,8.8,17,242.22,22,24,2023-05-10,0.74,35,50,62.75,69.33,4.84,55.47,0.026,0.91,0.08,45.14,0.88,75.01
SKU_0050,Fast-Moving,Agrochemicals,SUP_018,2023-10-31,Introduction,503.88,489.34,20.28,17,688.45,11,12,2023-07-26,0.97,35,50,199.11,0.0,13.77,0.0,0.026,0.91,0.08,45.14,0.88,75.01
SKU_0050,Fast-Moving,Specialty Chemicals,SUP_012,2023-11-30,Growth,266.51,258.72,-1.89,21,346.25,24,24,2023-09-20,0.97,35,50,87.53,0.0,6.92,0.0,0.026,0.91,0.08,45.14,0.88,75.01
SKU_0050,Fast-Moving,Agrochemicals,SUP_016,2023-12-31,Growth,481.77,488.13,101.37,34,597.61,7,18,2023-12-12,0.99,35,50,109.48,0.0,11.95,0.0,0.026,0.91,0.08,45.14,0.88,75.01
SKU_0051,High-Value,Pharmaceuticals,SUP_008,2022-01-31,Decline,537.58,533.94,19.48,28,610.55,14,24,2021-08-31,0.99,12,189,76.6,96.67,12.21,77.33,0.022,0.91,0.03,86.93,0.87,77.48
SKU_0051,High-Value,Agrochemicals,SUP_009,2022-02-28,Maturity,163.85,108.47,-2.95,18,143.58,15,24,2021-12-21,0.66,12,189,35.11,0.0,2.87,0.0,0.022,0.91,0.03,86.93,0.87,77.48
SKU_0051,High-Value,Specialty Chemicals,SUP_016,2022-03-31,Maturity,436.14,476.21,52.24,12,588.79,16,24,2021-11-09,0.91,12,189,112.58,0.0,11.78,0.0,0.022,0.91,0.03,86.93,0.87,77.48
