SKU_ID,SKU_Category,Subdivision,Supplier_ID,Date,Lifecycle_Phase,Forecast,Actual_Demand,Demand_Fluctuation,Lead_Time_Days,On_Hand_Inventory,Remaining_Shelf_Life_Months,Total_Shelf_Life_Months,Last_Sales_Date,Forecast_Accuracy,Safety_Stock,Reorder_Point,Excess_Stock,Obsolete_Inventory_Value,Carrying_Cost,Obsolete_Inventory_Writeoff,Defective_Rate,Target_Service_Level,Return_Rate,Unit_Cost,Handling_Cost_Per_Unit,Warehouse_Utilization_Percentage,Month,Demand_3M_Rolling_Avg,Lagged_Demand,Predicted_E&O_Risk
SKU_0060,Slow-Moving,Pharmaceuticals,SUP_009,2022-04-30,Decline,309.93,319.85,23.93,33.0,366.63,11.0,18.0,2022-04-14,0.97,23.0,115.0,46.78,47.8,7.33,38.24,0.037,0.91,0.1,20.97,1.66,69.96,4,344.4733333333335,348.82,Low-Risk
SKU_0060,Slow-Moving,Pharmaceuticals,SUP_017,2022-05-31,Maturity,420.82,468.75,36.92,34.0,570.44,0.0,6.0,2022-01-15,0.89,23.0,115.0,101.69,0.0,11.41,0.0,0.037,0.91,0.1,20.97,1.66,69.96,5,379.14000000000016,319.85,High-Risk
SKU_0060,Slow-Moving,Specialty Chemicals,SUP_016,2022-06-30,Decline,319.03,307.97,-6.57,12.0,413.56,13.0,18.0,2022-02-13,0.97,23.0,115.0,105.59,137.17,8.27,109.74,0.037,0.91,0.1,20.97,1.66,69.96,6,313.4599999999999,80.91,High-Risk
SKU_0060,Slow-Moving,Industrial Gases,SUP_004,2022-07-31,Introduction,352.01,324.73,18.71,25.0,475.74,20.0,24.0,2022-06-13,0.92,23.0,115.0,151.01,0.0,9.51,0.0,0.037,0.91,0.1,20.97,1.66,69.96,7,174.82666666666668,115.52,High-Risk
SKU_0060,Slow-Moving,Industrial Gases,SUP_005,2022-08-31,Growth,200.51,204.01,3.61,5.0,277.87,21.0,24.0,2022-08-24,0.98,23.0,115.0,73.86,0.0,5.56,0.0,0.037,0.91,0.1,20.97,1.66,69.96,8,214.75333333333333,324.73,Low-Risk
SKU_0060,Slow-Moving,Industrial Gases,SUP_014,2022-09-30,Decline,486.5,466.31,81.7,21.0,672.44,4.0,6.0,2022-04-19,0.96,23.0,115.0,206.14,215.31,13.45,172.25,0.037,0.91,0.1,20.97,1.66,69.96,9,331.68333333333334,204.01,High-Risk
SKU_0060,Slow-Moving,Pharmaceuticals,SUP_009,2022-10-31,Maturity,210.77,217.8,13.87,23.0,306.91,5.0,6.0,2022-05-25,0.97,23.0,115.0,89.11,0.0,6.14,0.0,0.037,0.91,0.1,20.97,1.66,69.96,10,335.46666666666687,468.75,Low-Risk
SKU_0060,Slow-Moving,Agrochemicals,SUP_020,2022-11-30,Decline,389.65,381.7,-19.55,10.0,421.59,18.0,18.0,2022-08-05,0.98,23.0,115.0,39.89,34.53,8.43,27.63,0.037,0.91,0.1,20.97,1.66,69.96,11,301.25333333333344,122.94,High-Risk
SKU_0060,Slow-Moving,Agrochemicals,SUP_017,2022-12-31,Maturity,128.39,145.17,8.39,25.0,212.29,13.0,24.0,2022-07-22,0.87,23.0,115.0,67.12,0.0,4.25,0.0,0.037,0.91,0.1,20.97,1.66,69.96,12,216.60333333333344,381.7,Low-Risk
SKU_0060,Slow-Moving,Specialty Chemicals,SUP_005,2023-01-31,Introduction,412.17,433.33,7.37,30.0,542.75,14.0,24.0,2022-12-13,0.95,23.0,115.0,109.42,0.0,10.86,0.0,0.037,0.91,0.1,20.97,1.66,69.96,1,274.06999999999994,307.97,High-Risk
SKU_0060,Slow-Moving,Pharmaceuticals,SUP_009,2023-02-28,Decline,254.37,199.51,-10.73,32.0,278.5,15.0,24.0,2023-02-10,0.78,23.0,115.0,78.99,71.9,5.57,57.52,0.037,0.91,0.1,20.97,1.66,69.96,2,295.35333333333347,217.8,Low-Risk
SKU_0060,Slow-Moving,Specialty Chemicals,SUP_011,2023-03-31,Introduction,503.56,511.97,-18.94,18.0,595.32,4.0,12.0,2022-10-23,0.98,23.0,115.0,83.35,0.0,11.91,0.0,0.037,0.91,0.1,20.97,1.66,69.96,3,417.7566666666666,433.33,Low-Risk
SKU_0060,Slow-Moving,Agrochemicals,SUP_009,2023-04-30,Maturity,234.05,250.67,-9.55,5.0,350.24,11.0,18.0,2023-03-05,0.93,23.0,115.0,99.57,0.0,7.0,0.0,0.037,0.91,0.1,20.97,1.66,69.96,4,259.1800000000001,145.17,High-Risk
SKU_0060,Slow-Moving,Specialty Chemicals,SUP_014,2023-05-31,Maturity,546.41,525.85,41.51,21.0,751.88,0.0,6.0,2023-01-24,0.96,23.0,115.0,226.03,0.0,15.04,0.0,0.037,0.91,0.1,20.97,1.66,69.96,5,490.38333333333327,511.97,High-Risk
SKU_0060,Slow-Moving,Agrochemicals,SUP_013,2023-06-30,Decline,385.67,407.22,11.27,7.0,572.15,1.0,6.0,2023-06-04,0.94,23.0,115.0,164.93,169.17,11.44,135.33,0.037,0.91,0.1,20.97,1.66,69.96,6,267.6866666666668,250.67,High-Risk
SKU_0060,Slow-Moving,Industrial Gases,SUP_002,2023-07-31,Introduction,366.69,361.17,-13.91,21.0,406.37,14.0,18.0,2023-06-01,0.98,23.0,115.0,45.21,0.0,8.13,0.0,0.037,0.91,0.1,20.97,1.66,69.96,7,343.83,466.31,Low-Risk
SKU_0060,Slow-Moving,Pharmaceuticals,SUP_008,2023-08-31,Introduction,481.72,523.62,17.52,24.0,663.72,15.0,18.0,2023-05-30,0.91,23.0,115.0,140.09,0.0,13.27,0.0,0.037,0.91,0.1,20.97,1.66,69.96,8,313.6433333333335,199.51,High-Risk
SKU_0060,Slow-Moving,Specialty Chemicals,SUP_010,2023-09-30,Maturity,145.79,182.8,10.49,8.0,205.23,16.0,18.0,2023-08-22,0.75,23.0,115.0,22.43,0.0,4.1,0.0,0.037,0.91,0.1,20.97,1.66,69.96,9,406.8733333333333,525.85,Low-Risk
SKU_0060,Slow-Moving,Specialty Chemicals,SUP_016,2023-10-31,Growth,353.35,344.39,17.85,22.0,492.7,11.0,12.0,2023-08-11,0.97,23.0,115.0,148.31,0.0,9.85,0.0,0.037,0.91,0.1,20.97,1.66,69.96,10,351.0133333333333,182.8,High-Risk
SKU_0060,Slow-Moving,Petrochemicals,SUP_006,2023-11-30,Maturity,247.41,221.72,13.11,7.0,307.55,18.0,18.0,2023-07-01,0.9,23.0,115.0,85.82,0.0,6.15,0.0,0.037,0.91,0.1,20.97,1.66,69.96,11,311.0033333333332,324.56,Low-Risk
SKU_0060,Slow-Moving,Pharmaceuticals,SUP_013,2023-12-31,Growth,481.3,508.05,-34.6,27.0,725.05,1.0,12.0,2023-10-10,0.94,23.0,115.0,217.0,0.0,14.5,0.0,0.037,0.91,0.1,20.97,1.66,69.96,12,410.3933333333335,523.62,High-Risk
SKU_0061,Fast-Moving,Agrochemicals,SUP_002,2022-01-31,Growth,439.27,412.08,18.07,31.0,582.28,0.0,6.0,2022-01-17,0.94,50.0,82.0,170.19,0.0,11.65,0.0,0.027,0.95,0.1,95.63,0.64,61.26,1,356.65666666666675,407.22,High-Risk
SKU_0061,Fast-Moving,Pharmaceuticals,SUP_012,2022-02-28,Growth,290.63,292.28,7.93,10.0,371.44,0.0,6.0,2022-02-05,0.99,50.0,82.0,79.16,0.0,7.43,0.0,0.027,0.95,0.1,95.63,0.64,61.26,2,441.31666666666683,508.05,Low-Risk
SKU_0061,Fast-Moving,Industrial Gases,SUP_018,2022-03-31,Decline,197.97,204.31,39.57,20.0,247.81,4.0,12.0,2022-01-24,0.97,50.0,82.0,43.5,51.17,4.96,40.94,0.027,0.95,0.1,95.63,0.64,61.26,3,343.93,361.17,Low-Risk
SKU_0061,Fast-Moving,Pharmaceuticals,SUP_018,2022-04-30,Maturity,407.41,406.48,-6.19,18.0,492.9,0.0,6.0,2022-04-22,1.0,50.0,82.0,86.42,0.0,9.86,0.0,0.027,0.95,0.1,95.63,0.64,61.26,4,402.27000000000015,292.28,Low-Risk
SKU_0061,Fast-Moving,Petrochemicals,SUP_007,2022-05-31,Decline,553.88,566.19,18.18,33.0,837.15,0.0,6.0,2022-03-27,0.98,50.0,82.0,270.96,351.47,16.74,281.17,0.027,0.95,0.1,95.63,0.64,61.26,5,370.8233333333332,221.72,High-Risk
SKU_0061,Fast-Moving,Specialty Chemicals,SUP_002,2022-06-30,Decline,398.58,414.91,86.18,16.0,531.22,7.0,12.0,2022-03-30,0.96,50.0,82.0,116.31,91.69,10.62,73.35,0.027,0.95,0.1,95.63,0.64,61.26,6,314.03333333333325,344.39,High-Risk
SKU_0061,Fast-Moving,Industrial Gases,SUP_001,2022-07-31,Introduction,237.92,242.86,-2.98,20.0,273.14,8.0,12.0,2022-03-05,0.98,50.0,82.0,30.28,0.0,5.46,0.0,0.027,0.95,0.1,95.63,0.64,61.26,7,269.4466666666667,204.31,Low-Risk
SKU_0061,Fast-Moving,Specialty Chemicals,SUP_018,2022-08-31,Introduction,575.95,532.69,34.75,9.0,604.94,9.0,12.0,2022-07-26,0.92,50.0,82.0,72.26,0.0,12.1,0.0,0.027,0.95,0.1,95.63,0.64,61.26,8,430.66333333333324,414.91,Low-Risk
SKU_0061,Fast-Moving,Pharmaceuticals,SUP_014,2022-09-30,Introduction,125.61,102.12,3.51,36.0,142.89,22.0,24.0,2022-09-12,0.81,50.0,82.0,40.77,0.0,2.86,0.0,0.027,0.95,0.1,95.63,0.64,61.26,9,266.9600000000002,406.48,Low-Risk
SKU_0061,Fast-Moving,Petrochemicals,SUP_013,2022-10-31,Decline,370.17,368.98,28.07,21.0,550.95,17.0,18.0,2022-08-07,1.0,50.0,82.0,181.97,148.97,11.02,119.17,0.027,0.95,0.1,95.63,0.64,61.26,10,385.6299999999999,566.19,High-Risk
SKU_0061,Fast-Moving,Agrochemicals,SUP_009,2022-11-30,Introduction,419.85,422.19,16.65,16.0,579.08,24.0,24.0,2022-11-14,0.99,50.0,82.0,156.89,0.0,11.58,0.0,0.027,0.95,0.1,95.63,0.64,61.26,11,413.8300000000001,412.08,High-Risk
SKU_0061,Fast-Moving,Pharmaceuticals,SUP_020,2022-12-31,Decline,371.78,367.42,68.18,40.0,426.55,13.0,24.0,2022-08-27,0.99,50.0,82.0,59.13,61.68,8.53,49.35,0.027,0.95,0.1,95.63,0.64,61.26,12,292.00666666666683,102.12,Low-Risk
SKU_0061,Fast-Moving,Petrochemicals,SUP_019,2023-01-31,Decline,195.04,137.55,-7.36,27.0,177.1,14.0,24.0,2023-01-10,0.71,50.0,82.0,39.54,44.28,3.54,35.43,0.027,0.95,0.1,95.63,0.64,61.26,1,357.5733333333332,368.98,Low-Risk
SKU_0061,Fast-Moving,Petrochemicals,SUP_012,2023-02-28,Maturity,363.39,353.61,15.79,16.0,520.94,15.0,24.0,2022-09-26,0.97,50.0,82.0,167.34,0.0,10.42,0.0,0.027,0.95,0.1,95.63,0.64,61.26,2,286.7133333333332,137.55,High-Risk
SKU_0061,Fast-Moving,Pharmaceuticals,SUP_017,2023-03-31,Decline,149.09,145.37,25.89,11.0,167.78,10.0,18.0,2022-10-16,0.98,50.0,82.0,22.41,17.43,3.36,13.94,0.027,0.95,0.1,95.63,0.64,61.26,3,204.97000000000017,367.42,Low-Risk
SKU_0061,Fast-Moving,Industrial Gases,SUP_003,2023-04-30,Introduction,531.47,477.39,40.87,20.0,571.54,5.0,12.0,2023-04-14,0.9,50.0,82.0,94.14,0.0,11.43,0.0,0.027,0.95,0.1,95.63,0.64,61.26,4,308.18666666666667,242.86,High-Risk
SKU_0061,Fast-Moving,Specialty Chemicals,SUP_004,2023-05-31,Growth,173.79,160.75,-2.21,35.0,199.02,18.0,24.0,2022-12-20,0.92,50.0,82.0,38.26,0.0,3.98,0.0,0.027,0.95,0.1,95.63,0.64,61.26,5,369.45,532.69,Low-Risk
SKU_0061,Fast-Moving,Specialty Chemicals,SUP_020,2023-06-30,Introduction,613.97,636.26,87.07,39.0,770.35,1.0,6.0,2023-06-15,0.96,50.0,82.0,134.09,0.0,15.41,0.0,0.027,0.95,0.1,95.63,0.64,61.26,6,443.2333333333333,160.75,High-Risk
SKU_0061,Fast-Moving,Agrochemicals,SUP_011,2023-07-31,Growth,614.64,598.36,54.24,30.0,840.3,14.0,18.0,2023-02-17,0.97,50.0,82.0,241.94,0.0,16.81,0.0,0.027,0.95,0.1,95.63,0.64,61.26,7,477.54333333333346,422.19,High-Risk
SKU_0061,Fast-Moving,Agrochemicals,SUP_006,2023-08-31,Introduction,245.01,211.05,20.61,17.0,249.2,21.0,24.0,2023-04-29,0.86,50.0,82.0,38.15,0.0,4.98,0.0,0.027,0.95,0.1,95.63,0.64,61.26,8,410.5333333333335,598.36,Low-Risk
SKU_0061,Fast-Moving,Industrial Gases,SUP_011,2023-09-30,Growth,593.27,560.21,66.37,5.0,627.39,4.0,6.0,2023-07-20,0.94,50.0,82.0,67.18,0.0,12.55,0.0,0.027,0.95,0.1,95.63,0.64,61.26,9,426.82,477.39,Low-Risk
SKU_0061,Fast-Moving,Pharmaceuticals,SUP_018,2023-10-31,Growth,292.52,283.87,16.42,7.0,362.13,17.0,18.0,2023-08-05,0.97,50.0,82.0,78.26,0.0,7.24,0.0,0.027,0.95,0.1,95.63,0.64,61.26,10,265.5533333333335,145.37,Low-Risk
SKU_0061,Fast-Moving,Petrochemicals,SUP_010,2023-11-30,Introduction,263.81,231.75,6.41,5.0,334.64,18.0,18.0,2023-07-24,0.88,50.0,82.0,102.89,0.0,6.69,0.0,0.027,0.95,0.1,95.63,0.64,61.26,11,240.96999999999989,353.61,High-Risk
SKU_0061,Fast-Moving,Industrial Gases,SUP_004,2023-12-31,Decline,169.29,204.05,-15.51,13.0,276.69,1.0,12.0,2023-08-05,0.79,50.0,82.0,72.64,77.37,5.53,61.89,0.027,0.95,0.1,95.63,0.64,61.26,12,413.88333333333327,560.21,Low-Risk
SKU_0062,High-Value,Agrochemicals,SUP_016,2022-01-31,Introduction,486.08,461.81,-22.72,37.0,599.21,8.0,18.0,2021-09-08,0.95,50.0,122.0,137.4,0.0,11.98,0.0,0.038,0.93,0.09,13.56,1.82,75.41,1,423.74000000000007,211.05,High-Risk
SKU_0062,High-Value,Industrial Gases,SUP_011,2022-02-28,Decline,548.2,556.75,2.6,20.0,725.53,3.0,12.0,2022-02-18,0.98,50.0,122.0,168.78,163.63,14.51,130.91,0.038,0.93,0.09,13.56,1.82,75.41,2,440.33666666666664,204.05,High-Risk
SKU_0062,High-Value,Industrial Gases,SUP_014,2022-03-31,Growth,524.19,524.2,32.49,12.0,593.01,16.0,24.0,2021-12-07,1.0,50.0,122.0,68.81,0.0,11.86,0.0,0.038,0.93,0.09,13.56,1.82,75.41,3,428.3333333333333,556.75,Low-Risk
SKU_0062,High-Value,Agrochemicals,SUP_012,2022-04-30,Introduction,415.65,465.24,5.25,39.0,685.9,17.0,24.0,2022-02-15,0.88,50.0,122.0,220.66,0.0,13.72,0.0,0.038,0.93,0.09,13.56,1.82,75.41,4,379.3666666666668,461.81,High-Risk
SKU_0062,High-Value,Agrochemicals,SUP_004,2022-05-31,Decline,319.57,348.88,20.77,14.0,443.72,6.0,12.0,2022-05-21,0.91,50.0,122.0,94.84,102.48,8.87,81.99,0.038,0.93,0.09,13.56,1.82,75.41,5,425.3100000000002,465.24,High-Risk
SKU_0062,High-Value,Pharmaceuticals,SUP_020,2022-06-30,Maturity,113.73,210.74,-8.37,28.0,289.2,19.0,24.0,2022-05-22,0.15,50.0,122.0,78.46,0.0,5.78,0.0,0.038,0.93,0.09,13.56,1.82,75.41,6,213.32666666666682,283.87,Low-Risk
SKU_0062,High-Value,Agrochemicals,SUP_013,2022-07-31,Maturity,122.61,104.32,-3.39,25.0,118.37,20.0,24.0,2022-07-10,0.85,50.0,122.0,14.05,0.0,2.37,0.0,0.038,0.93,0.09,13.56,1.82,75.41,7,306.1466666666668,348.88,Low-Risk
SKU_0062,High-Value,Industrial Gases,SUP_001,2022-08-31,Introduction,189.61,229.79,15.81,24.0,311.75,3.0,6.0,2022-05-01,0.79,50.0,122.0,81.96,0.0,6.24,0.0,0.038,0.93,0.09,13.56,1.82,75.41,8,436.91333333333336,524.2,Low-Risk
SKU_0062,High-Value,Agrochemicals,SUP_014,2022-09-30,Maturity,235.38,241.61,37.38,22.0,315.35,4.0,6.0,2022-05-17,0.97,50.0,122.0,73.74,0.0,6.31,0.0,0.038,0.93,0.09,13.56,1.82,75.41,9,231.60333333333347,104.32,Low-Risk
SKU_0062,High-Value,Pharmaceuticals,SUP_015,2022-10-31,Maturity,501.13,529.78,0.63,37.0,585.44,17.0,18.0,2022-09-19,0.94,50.0,122.0,55.66,0.0,11.71,0.0,0.038,0.93,0.09,13.56,1.82,75.41,10,341.4633333333334,210.74,Low-Risk
SKU_0062,High-Value,Specialty Chemicals,SUP_014,2022-11-30,Introduction,221.88,274.19,-1.42,30.0,405.44,24.0,24.0,2022-09-30,0.76,50.0,122.0,131.25,0.0,8.11,0.0,0.038,0.93,0.09,13.56,1.82,75.41,11,357.0666666666666,636.26,High-Risk
SKU_0062,High-Value,Petrochemicals,SUP_004,2022-12-31,Growth,274.49,308.32,17.09,7.0,372.5,1.0,12.0,2022-08-16,0.88,50.0,122.0,64.17,0.0,7.45,0.0,0.038,0.93,0.09,13.56,1.82,75.41,12,297.8933333333332,231.75,Low-Risk
SKU_0062,High-Value,Pharmaceuticals,SUP_002,2023-01-31,Maturity,130.12,131.67,-2.98,35.0,161.21,0.0,6.0,2022-08-16,0.99,50.0,122.0,29.54,0.0,3.22,0.0,0.038,0.93,0.09,13.56,1.82,75.41,1,290.73000000000013,529.78,Low-Risk
SKU_0062,High-Value,Industrial Gases,SUP_004,2023-02-28,Growth,209.56,247.7,13.76,38.0,345.95,0.0,6.0,2022-09-17,0.82,50.0,122.0,98.25,0.0,6.92,0.0,0.038,0.93,0.09,13.56,1.82,75.41,2,333.8966666666667,229.79,High-Risk
SKU_0062,High-Value,Agrochemicals,SUP_012,2023-03-31,Maturity,309.09,325.59,-12.51,29.0,424.07,0.0,6.0,2023-01-04,0.95,50.0,122.0,98.49,0.0,8.48,0.0,0.038,0.93,0.09,13.56,1.82,75.41,3,223.84000000000015,241.61,High-Risk
SKU_0062,High-Value,Agrochemicals,SUP_001,2023-04-30,Growth,153.2,146.61,-0.4,40.0,172.55,17.0,24.0,2022-12-16,0.96,50.0,122.0,25.94,0.0,3.45,0.0,0.038,0.93,0.09,13.56,1.82,75.41,4,237.93666666666684,325.59,Low-Risk
SKU_0062,High-Value,Petrochemicals,SUP_002,2023-05-31,Introduction,183.18,189.58,-7.12,28.0,277.01,18.0,24.0,2023-02-08,0.97,50.0,122.0,87.43,0.0,5.54,0.0,0.038,0.93,0.09,13.56,1.82,75.41,5,243.2166666666665,308.32,Low-Risk
SKU_0062,High-Value,Industrial Gases,SUP_012,2023-06-30,Introduction,209.71,197.69,-11.39,19.0,228.45,13.0,18.0,2023-01-11,0.94,50.0,122.0,30.77,0.0,4.57,0.0,0.038,0.93,0.09,13.56,1.82,75.41,6,225.05999999999997,247.7,Low-Risk
SKU_0062,High-Value,Petrochemicals,SUP_018,2023-07-31,Maturity,229.49,254.56,-7.01,33.0,363.62,2.0,6.0,2023-07-12,0.89,50.0,122.0,109.06,0.0,7.27,0.0,0.038,0.93,0.09,13.56,1.82,75.41,7,250.81999999999985,189.58,High-Risk
SKU_0062,High-Value,Industrial Gases,SUP_020,2023-08-31,Decline,469.0,476.32,0.4,23.0,690.61,21.0,24.0,2023-05-13,0.98,50.0,122.0,214.29,244.17,13.81,195.34,0.038,0.93,0.09,13.56,1.82,75.41,8,307.2366666666667,197.69,High-Risk
SKU_0062,High-Value,Agrochemicals,SUP_009,2023-09-30,Maturity,436.12,439.33,-23.48,27.0,535.53,4.0,6.0,2023-04-17,0.99,50.0,122.0,96.21,0.0,10.71,0.0,0.038,0.93,0.09,13.56,1.82,75.41,9,303.8433333333335,146.61,High-Risk
SKU_0062,High-Value,Pharmaceuticals,SUP_012,2023-10-31,Maturity,226.41,264.35,7.51,7.0,385.87,23.0,24.0,2023-09-01,0.83,50.0,122.0,121.52,0.0,7.72,0.0,0.038,0.93,0.09,13.56,1.82,75.41,10,308.60000000000014,131.67,High-Risk
SKU_0062,High-Value,Specialty Chemicals,SUP_015,2023-11-30,Maturity,250.15,271.21,-8.35,20.0,342.31,18.0,18.0,2023-11-07,0.92,50.0,122.0,71.11,0.0,6.85,0.0,0.038,0.93,0.09,13.56,1.82,75.41,11,393.8866666666666,274.19,Low-Risk
SKU_0062,High-Value,Industrial Gases,SUP_020,2023-12-31,Maturity,526.6,553.27,71.2,34.0,683.84,13.0,24.0,2023-09-21,0.95,50.0,122.0,130.57,0.0,13.68,0.0,0.038,0.93,0.09,13.56,1.82,75.41,12,409.0933333333333,476.32,High-Risk
SKU_0063,Fast-Moving,Industrial Gases,SUP_009,2022-01-31,Growth,266.24,285.46,2.24,13.0,409.02,14.0,24.0,2021-09-21,0.93,38.0,129.0,123.56,0.0,8.18,0.0,0.028,0.9,0.05,26.24,0.6,89.59,1,438.34999999999997,553.27,High-Risk
SKU_0063,Fast-Moving,Industrial Gases,SUP_012,2022-02-28,Decline,390.14,381.68,-9.16,28.0,560.79,9.0,18.0,2022-01-24,0.98,38.0,129.0,179.11,184.13,11.22,147.31,0.028,0.9,0.05,26.24,0.6,89.59,2,406.8033333333333,285.46,High-Risk
SKU_0063,Fast-Moving,Petrochemicals,SUP_018,2022-03-31,Maturity,137.66,127.3,14.46,19.0,144.5,4.0,12.0,2022-02-27,0.92,38.0,129.0,17.21,0.0,2.89,0.0,0.028,0.9,0.05,26.24,0.6,89.59,3,190.47999999999988,254.56,Low-Risk
SKU_0063,Fast-Moving,Specialty Chemicals,SUP_017,2022-04-30,Maturity,379.82,333.83,-10.68,17.0,410.15,11.0,18.0,2022-04-09,0.88,38.0,129.0,76.31,0.0,8.2,0.0,0.028,0.9,0.05,26.24,0.6,89.59,4,293.0766666666666,271.21,High-Risk
SKU_0063,Fast-Moving,Pharmaceuticals,SUP_018,2022-05-31,Introduction,295.57,360.78,15.07,32.0,510.14,0.0,6.0,2022-03-24,0.78,38.0,129.0,149.36,0.0,10.2,0.0,0.028,0.9,0.05,26.24,0.6,89.59,5,252.2666666666668,264.35,High-Risk
SKU_0063,Fast-Moving,Agrochemicals,SUP_004,2022-06-30,Decline,468.4,488.47,-5.6,12.0,563.11,1.0,6.0,2022-06-21,0.96,38.0,129.0,74.64,91.46,11.26,73.17,0.028,0.9,0.05,26.24,0.6,89.59,6,358.1366666666668,439.33,High-Risk
SKU_0063,Fast-Moving,Agrochemicals,SUP_005,2022-07-31,Growth,354.91,346.9,3.31,18.0,395.04,20.0,24.0,2022-07-29,0.98,38.0,129.0,48.14,0.0,7.9,0.0,0.028,0.9,0.05,26.24,0.6,89.59,7,424.9000000000001,488.47,Low-Risk
SKU_0063,Fast-Moving,Industrial Gases,SUP_012,2022-08-31,Maturity,496.89,495.8,-9.11,33.0,627.92,3.0,6.0,2022-08-23,1.0,38.0,129.0,132.12,0.0,12.56,0.0,0.028,0.9,0.05,26.24,0.6,89.59,8,387.6466666666667,381.68,High-Risk
SKU_0063,Fast-Moving,Specialty Chemicals,SUP_018,2022-09-30,Maturity,393.51,422.23,33.81,20.0,537.55,4.0,6.0,2022-08-01,0.93,38.0,129.0,115.32,0.0,10.75,0.0,0.028,0.9,0.05,26.24,0.6,89.59,9,342.42333333333323,333.83,High-Risk
SKU_0063,Fast-Moving,Industrial Gases,SUP_011,2022-10-31,Maturity,194.11,214.61,17.01,20.0,264.01,11.0,12.0,2022-06-11,0.89,38.0,129.0,49.41,0.0,5.28,0.0,0.028,0.9,0.05,26.24,0.6,89.59,10,364.03,495.8,Low-Risk
SKU_0063,Fast-Moving,Specialty Chemicals,SUP_008,2022-11-30,Decline,372.19,372.38,-19.41,34.0,513.14,18.0,18.0,2022-11-30,1.0,38.0,129.0,140.77,146.29,10.26,117.03,0.028,0.9,0.05,26.24,0.6,89.59,11,376.1466666666666,422.23,High-Risk
SKU_0063,Fast-Moving,Industrial Gases,SUP_012,2022-12-31,Growth,372.36,393.99,-31.34,10.0,492.49,0.0,6.0,2022-12-16,0.94,38.0,129.0,98.5,0.0,9.85,0.0,0.028,0.9,0.05,26.24,0.6,89.59,12,368.1333333333334,214.61,High-Risk
SKU_0063,Fast-Moving,Petrochemicals,SUP_014,2023-01-31,Introduction,482.74,467.81,35.04,38.0,594.05,0.0,6.0,2022-09-17,0.97,38.0,129.0,126.24,0.0,11.88,0.0,0.028,0.9,0.05,26.24,0.6,89.59,1,283.2233333333332,127.3,High-Risk
SKU_0063,Fast-Moving,Specialty Chemicals,SUP_003,2023-02-28,Decline,147.52,110.89,-5.38,35.0,150.78,15.0,24.0,2022-12-15,0.75,38.0,129.0,39.89,29.1,3.02,23.28,0.028,0.9,0.05,26.24,0.6,89.59,2,301.8333333333333,372.38,Low-Risk
SKU_0063,Fast-Moving,Specialty Chemicals,SUP_011,2023-03-31,Introduction,342.64,317.58,43.44,6.0,470.22,4.0,12.0,2022-10-02,0.93,38.0,129.0,152.64,0.0,9.4,0.0,0.028,0.9,0.05,26.24,0.6,89.59,3,266.9499999999999,110.89,High-Risk
SKU_0063,Fast-Moving,Industrial Gases,SUP_012,2023-04-30,Growth,368.0,378.42,1.7,13.0,417.78,17.0,24.0,2023-02-20,0.97,38.0,129.0,39.36,0.0,8.36,0.0,0.028,0.9,0.05,26.24,0.6,89.59,4,329.0066666666667,393.99,Low-Risk
SKU_0063,Fast-Moving,Industrial Gases,SUP_001,2023-05-31,Growth,379.71,407.43,31.01,25.0,483.89,18.0,24.0,2023-05-04,0.93,38.0,129.0,76.47,0.0,9.68,0.0,0.028,0.9,0.05,26.24,0.6,89.59,5,393.28000000000003,378.42,High-Risk
SKU_0063,Fast-Moving,Industrial Gases,SUP_009,2023-06-30,Introduction,473.77,436.49,-34.43,39.0,530.53,19.0,24.0,2023-05-05,0.92,38.0,129.0,94.04,0.0,10.61,0.0,0.028,0.9,0.05,26.24,0.6,89.59,6,407.4466666666667,407.43,High-Risk
SKU_0063,Fast-Moving,Pharmaceuticals,SUP_020,2023-07-31,Growth,442.58,455.29,8.08,13.0,578.01,20.0,24.0,2023-05-29,0.97,38.0,129.0,122.73,0.0,11.56,0.0,0.028,0.9,0.05,26.24,0.6,89.59,7,360.14000000000016,360.78,High-Risk
SKU_0063,Fast-Moving,Specialty Chemicals,SUP_016,2023-08-31,Maturity,295.52,306.36,-11.38,37.0,364.57,21.0,24.0,2023-08-02,0.96,38.0,129.0,58.21,0.0,7.29,0.0,0.028,0.9,0.05,26.24,0.6,89.59,8,244.94333333333324,317.58,Low-Risk
SKU_0063,Fast-Moving,Petrochemicals,SUP_006,2023-09-30,Maturity,171.58,181.43,25.28,20.0,259.19,22.0,24.0,2023-05-11,0.94,38.0,129.0,77.76,0.0,5.18,0.0,0.028,0.9,0.05,26.24,0.6,89.59,9,258.8466666666665,467.81,Low-Risk
SKU_0063,Fast-Moving,Specialty Chemicals,SUP_004,2023-10-31,Introduction,261.18,292.31,7.08,37.0,414.46,11.0,12.0,2023-07-06,0.88,38.0,129.0,122.15,0.0,8.29,0.0,0.028,0.9,0.05,26.24,0.6,89.59,10,305.4166666666666,306.36,High-Risk
SKU_0063,Fast-Moving,Agrochemicals,SUP_009,2023-11-30,Introduction,430.59,422.6,4.59,22.0,491.43,18.0,18.0,2023-11-27,0.98,38.0,129.0,68.83,0.0,9.83,0.0,0.028,0.9,0.05,26.24,0.6,89.59,11,419.3233333333335,346.9,High-Risk
